Fußballmannschaft;f uː s b a l m a n ʃ a f t
Fußballspieler;f uː s b a l ʃ p iː l ɐ
Fußballspielerin;f uː s b a l ʃ p iː l ə r ɪ n
Fußballspiel;f uː s b a l ʃ p iː l
Fußballweltmeisterschaftsqualifikationsspiel;f uː s b a l v ɛ l t m aɪ s t ɐ ʃ a f t s k a l i f i k a ts j oː n s ʃ p iː l
Fußboden;f uː s b oː d ə n
Füßchen;f yː s ç ə n
Fusselbart;f ʊ s ə l b a r t
Fussel;f ʊ s ə l
Fußfall;f uː s f a l
Fussgänger;f uː s ɡ ɛ ŋ ɐ
Fußgänger;f uː s ɡ ɛ ŋ ɐ
Fußgeher;f uː s ɡ eː ʔ iː r
Fußknöchel;f ʊ s k n œ ç ə l
Fußkrankheit;f uː s k r a ŋ k h aɪ t
Fußlappen;f ʊ s l a p ə n
Fußmatte;f ʊ s m a t ə
Fußnähe;f uː s n ɛː ə
Fußpilz;f uː ʃ p ɪ l ts
Fußverletzung;f ʊ s v ɛɐ l ʊ ɛ t s ʊ ŋ
Futhark;f ʊ t a r k
Futon;f uː t oː n
Futtermittel;f ʊ t ɐ m ɪ t ə l
Futterzusatzstoff;f ʊ t ɐ t s u z a t s ʃ t ɔ f
Futur;f uː t uːɐ ɐ
Gabelstapler;ɡ aː b ə l ʃ t a p l ɐ
Gackern;ɡ a k ɐ n
Gaden;ɡ aː d ə n
Gadolinit;ɡ a d o l i n ɪ t
Gadolinium;ɡ a d o l iː n j ʊ m
Gaeltacht;ɡ ɛː l t ʔ a x t
Gaffer;ɡ a f ɐ
Gage;ɡ aː ʒ ə
Galaxienhaufen;ɡ a l a k s j ə n h aʊ f ə n
Galbanharz;ɡ a l b a n h a r ts
Galeere;ɡ a l eː r ə
Galerie;ɡ a l ə r iː
Galgen;ɡ a l ɡ ə n
Galgenhumor;ɡ a l ɡ ə n h uː m ɔ r
Galgenvogel;ɡ a l ɡ ə n f oː ɡ ə l
Gallan;ɡ a l l aː n
Gallat;ɡ a l l a t
Galle;ɡ a l ə
Gallenblase;ɡ a l ə n b l aː z ə
Gallensäure;ɡ a l ə n z øː r ə
Gallenstein;ɡ a l ə n ʃ t aɪ n
Galliumarsenidphosphid;ɡ a l j ʊ m a r z e n iː t f o s f ɪ t
Gallone;ɡ a l oː n ə
Galmei;ɡ a l m aɪ
Galopp;ɡ a l ɔ p
Gamasche;ɡ a m a ʃ ə
Gamma;ɡ a m a
Gammastrahl;ɡ a m a ʃ t r aː l
Gämse;ɡ ɛ m z ə
Gangster;ɡ ɛ ŋ s t ɐ
Gänseblümchen;ɡ ɛ n z ə b l yː m ç ə n
Gänsebraten;ɡ ɛ n z ə b r aː t ə n
Gänsebrust;ɡ ɛ n z ə b r ʊ s t
Gänsefüßchen;ɡ ɛ n z ə f yː s ç ə n
Gänseleber;ɡ ɛ n z ə l eː b ɐ
Gänseleberpastete;ɡ ɛ n z ə l e b ɐ p a s t ə t ə
Gänseleberwurst;ɡ ɛ n z ə l eː b ɐ v ʊɐ s s t
Gänsesäger;ɡ ɛ n z ə z ɛː ɡ ɐ
Gansfleisch;ɡ a n s f l aɪ ʃ
Gans;ɡ a n s
Gänslein;ɡ ɛ n s l aɪ n
Ganter;ɡ a n t ɐ
Ganzheit;ɡ a n ts h aɪ t
Garage;ɡ a r aː ʒ ə
Garant;ɡ a r a n t
Garantie;ɡ a r a n t iː
Garbe;ɡ a r b ə
Garderobe;ɡ a r d ə r oː b ə
Gardine;ɡ a r d iː n ə
Gardinenpredigt;ɡ a r d iː n ə n p r eː d ɪ ç t
Garnele;ɡ a r n ə l ə
Garn;ɡ a r n
Garnison;ɡ a r n i z oː n
Garnitur;ɡ a r n i t uːɐ ɐ
Gartenmelde;ɡ a r t ə n m ɛ l d ə
Gärtner;ɡ ɛɐ t n ɐ
Gärung;ɡ ɛː r ʊ ŋ
Gasballon;ɡ a s b a l ɔ ŋ
Gaschromatographie;ɡ a ʃ r oː m aː t o ɡ r a f iː
Gasentladungsröhre;ɡ aː z ə n t l aː d ʊ ŋ s r øː r ə
Gasflasche;ɡ a s f l a ʃ ə
Gas;ɡ aː s
Gasgemisch;ɡ aː s ɡ ə m ɪ ʃ
Gasmaske;ɡ a s m a s k ə
Gasmolekül;ɡ a s m o l ə k yː l
Gaspedal;ɡ aː s p e d aː l
Gasplanet;ɡ a s p l aː n eː t
Gässchen;ɡ ɛ s ç ə n
Gasse;ɡ a s ə
Gastarbeiter;ɡ a s t ʔ a r b aɪ t ɐ
Gästezimmer;ɡ ɛ s t eː ts ɪ m ɐ
Gastgeber;ɡ a s t ɡ eː b ɐ
Gasthaus;ɡ a s t h aʊ s
Gasthof;ɡ a s t h oː f
Gaszentrifuge;ɡ a s ts ə n t r i f uː ɡ ə
Gateway;ɡ aː t ə v ɛ ɪ
Gatte;ɡ a t ə
Gaugraf;ɡ aʊ ɡ r aː f
Gaugräfin;ɡ aʊ ɡ r ɛː f ɪ n
Gaukelei;ɡ aʊ k ə l aɪ
Gaukler;ɡ aʊ k l ɐ
Gauleiter;ɡ aʊ l aɪ t ɐ
Gaul;ɡ aʊ l
Gaumen;ɡ aʊ m ə n
Gaumenspalte;ɡ aʊ m ə n ʃ p a l t ə
Gauner;ɡ aʊ n ɐ
Gaunersprache;ɡ aʊ n ɐ ʃ p r aː x ə
Gazelle;ɡ a ts ɛ l ə
Gebäck;ɡ ə b ɛ k
Gebärde;ɡ ə b ɐ d ə
Gebärfreudigkeit;ɡ ə b ɐ f r ɔʏ d ɪ ç k aɪ t
Gebärmutterschleimhaut;ɡ ə b ɐ m ʔ ʊ t ɐ ʃ l aɪ m h aʊ t
Geber;ɡ eː b ɐ
Gebetsteppich;ɡ ə b ɛ t ʃ t ɛ p ɪ ç
Gebieter;ɡ ə b iː t ɐ
Gebiet;ɡ ə b iː t
Gebilde;ɡ ə b ɪ l d ə
Gebinde;ɡ ə b ɪ n d ə
Gebirge;ɡ ə b ɪɐ ɡ ə
Gebirgswels;ɡ ə b iː r k s v ɛ l s
Gebiss;ɡ ə b ɪ s
Gebrauch;ɡ ə b r aʊ x
Gebrauchsgegenstand;ɡ ə b r aʊ x s ɡ eː ɡ ə n ʃ t a n t
Gebrechen;ɡ ə b r ɛ ç ə n
Gebrüder;ɡ ə b r yː d ɐ
Geburtsname;ɡ ə b uːɐ t s z ə ʔ aː m ə
Geburtstagsfeier;ɡ ə b uːɐ t s t aː k s f aɪ ɐ
Gebüsch;ɡ ə b ʏ ʃ
Geck;ɡ ə k
Gecko;ɡ ə k o
Gedächtnis;ɡ ə d ɛ ç t n ɪ s
Gedanke;ɡ ə d a ŋ k ə
Gedankenspiel;ɡ ə d a ŋ k ə n ʃ p iː l
Gedankenwelt;ɡ ə d a ŋ k ə n v ɛ l t
Gedärm;ɡ ə d ɐ m
Gedeck;ɡ ə d ɛ k
Gedicht;ɡ ə d ɪ ç t
Gedränge;ɡ ə d r ɛ ŋ ə
Gefahrensymbol;ɡ ə f aː r ə n z ʏ m b oː l
Gefahr;ɡ ə f aː r
Gefahrgut;ɡ ə f aː r ɡ ʊ t
Gefangensein-Syndrom;ɡ ə f a ŋ ə n z aɪ n z ʏ n d r oː m
Gefängniswärter;ɡ ə f ɛ ŋ n ɪ s v ɛɐ t ɐ
Gefängniswärterin;ɡ ə f ɛ ŋ n ɪ s v ɐ t ə r ɪ n
Gefäßentzündung;ɡ ə f ɛː s ə n t t s ʏ n d ʊ ŋ
Gefäss;ɡ ə f ɛ s
Gefäß;ɡ ə f ɛ s
Gefäßwand;ɡ ə f ɛ s v a n t
Gefecht;ɡ ə f ɛ ç t
Gefieder;ɡ ə f iː d ɐ
Geflecht;ɡ ə f l ɛ ç t
Geflecktheit;ɡ ə f l ɛ k t h aɪ t
Geflügel;ɡ ə f l yː ɡ ə l
Geflüster;ɡ ə f l ʏ s t ɐ
Gefolgschaft;ɡ ə f ɔ l k ʃ a f t
Gefrierbrand;ɡ ə f r iː r b r a n t
Gefüge;ɡ ə f yː ɡ ə
Gefühlsregung;ɡ ə f yː l s r eː ɡ ʊ ŋ
Gegebenheit;ɡ ə ɡ eː b ə n h aɪ t
Gegenbeschuldigung;ɡ eː ɡ ə n b ə ʃ ʊ l d ɪ ɡ ʊ ŋ
Gegend;ɡ eː ɡ ə n t
Gegengift;ɡ eː ɡ ə n ɡ ɪ f t
Gegenleistung;ɡ eː ɡ ə n l aɪ s t ʊ ŋ
Gegenmittel;ɡ eː ɡ ə n m ɪ t ə l
Gegenpapst;ɡ eː ɡ ə n p a p s t
Gegenrichtung;ɡ eː ɡ ə n r ɪ ç t ʊ ŋ
Gegensatz;ɡ eː ɡ ə n z a t s
Gegenspieler;ɡ eː ɡ ə n ʃ p iː l ɐ
Gegenstand;ɡ eː ɡ ə n ʃ t a n t
Gegenstandswort;ɡ eː ɡ ə n ʃ t a n t s v œɐ t s
Gegenüber;ɡ eː ɡ ə n ʔ yː b ɐ
Gegenwort;ɡ eː ɡ ə n v œɐ t s
Gegenzug;ɡ eː ɡ ə n ts uː k
Gegner;ɡ eː ɡ n ɐ
Gegnerin;ɡ eː ɡ n ə r ɪ n
Gehabe;ɡ ə h aː b ə
Gehaltscheck;ɡ ə h a l t ʃ ɛ k
Gehäuse;ɡ ə h ɔʏ z ə
Gehäuseschnecke;ɡ ə h ɔʏ z ə ʃ n ɛ k ə
Gehege;ɡ ə h eː ɡ ə
Geheimcode;ɡ ə h aɪ m k oː d ə
Geheimdienst;ɡ ə h aɪ m d iː n s t
Gehen;ɡ eː ə n
Gehilfin;ɡ ə h ɪ l f ɪ n
Gehirnerschütterung;ɡ ə h ɪɐ n ʔ ɛɐ ʃ ʏ t ə r ʊ ŋ
Gehirnwäsche;ɡ ə h i ɐ n v ɛ ʃ ə
Gehirnwelle;ɡ ə h i ɐ n v ɛ l ə
Gehölz;ɡ ə h œ l ts
Gehör;ɡ ə h øːɐ
Gehörn;ɡ ə h œɐ n t
Gehorsam;ɡ e h ɔɐ z o a m
Gehörsinn;ɡ ə h œɐ z o ʔ iː n
Geier;ɡ aɪ ɐ
Geiger;ɡ aɪ ɡ ɐ
Geigerzähler;ɡ aɪ ɡ ɐ ts ɛː l ɐ
Geilheit;ɡ aɪ l h aɪ t
Geißel;ɡ aɪ s ə l
Geiß;ɡ aɪ s
Geisterfahrer;ɡ aɪ s t ɐ f aː r ɐ
Geisterschiff;ɡ aɪ s t ɐ ʃ ɪ f
Geisterstadt;ɡ aɪ s t ɐ ʃ t a t
Geisterstunde;ɡ aɪ s t ɐ ʃ t ʊ n d ə
Geiz;ɡ aɪ ts
Geizhals;ɡ aɪ ts h a l s
Geizkragen;ɡ aɪ ts k r aː ɡ ə n
Gekröse;ɡ ə k r øː z ə
Gelächter;ɡ ə l ɛ ç t ɐ
Gelage;ɡ ə l aː ɡ ə
Gelände;ɡ ə l ɛ n d ə
Geländer;ɡ ə l ɛ n d ɐ
Geländewagen;ɡ ə l ɛ n d ə v aː ɡ ə n
Gelbaugenpinguin;ɡ ə l b aʊ ɡ ə n p ɪ ŋ ɡ u ɪ n
Gelbbleierz;ɡ ɛ l p b l aɪ ɐ ts
Gelbsucht;ɡ ə l p z uː x t
Geldautomat;ɡ ɛ l t ʔ aʊ t o m aː t
Geldbeutel;ɡ ɛ l t b ɔʏ t ə l
Geldbörse;ɡ ɛ l t b œɐ z ə
Geldgeber;ɡ ɛ l t ɡ eː b ɐ
Geldgier;ɡ ɛ l t ɡ iː ə
Geldsack;ɡ ɛ l t z a k
Geldschein;ɡ ɛ l t ʃ aɪ n
Geldsumme;ɡ ɛ l t z ʊ m ə
Geldumlauf;ɡ ɛ l d u m l ʔ aʊ f
Geldwechsler;ɡ ɛ l t v ɛ k s l ɐ
Gelee;ʒ e l eː
Gelege;ɡ ə l eː ɡ ə
Gelegenheit;ɡ ə l eː ɡ ə n h aɪ t
Gelegenheitsarbeiter;ɡ ə l eː ɡ ə n h aɪ t s ʔ a r b aɪ t ɐ
Geleitschutz;ɡ ə l aɪ t ʃ ʊ t s
Geleitwort;ɡ ə l aɪ t v œɐ t s
Gelenk;ɡ ə l ɛ ŋ k
Gelenkschmerz;ɡ ə l ɛ ŋ k ʃ m ɐ ts
Gel;ɡ ɛ l
Gelübde;ɡ ə l yː p d ə
Gemach;ɡ ə m aː x
Gemahl;ɡ ə m aː l
Gemälde;ɡ ə m ɛː l d ə
Gemeinplatz;ɡ ə m aɪ n p l a t s
Gemeinschaft;ɡ ə m aɪ n ʃ a f t
Gemisch;ɡ ə m ɪ ʃ
Gemse;ɡ ʔ ɛ m z ə
Gemurmel;ɡ ə m t r m ə l
Gemüsegarten;ɡ ə m yː z ə ɡ a r t ə n
Gemüsegeschäft;ɡ ə m yː z eː ɡ ə ʃ ɛ f t
Gemüsehändler;ɡ ə m yː z ə h ɛ n d l ɐ
Gemüsehandlung;ɡ ə m yː z ə h a n d l ʊ ŋ
Gemüseladen;ɡ ə m yː z ɛ l aː d ə n
Gemüt;ɡ ə m yː t
Genauigkeit;ɡ ə n aʊ ɪ ç k aɪ t
Gendarmerie;ɡ ə n d a r m ə r iː
Gendarm;ɡ ə n d a r m
Genealoge;ɡ ə n e a l oː ɡ ə
Genehmigung;ɡ ə n eː m ɪ ɡ ʊ ŋ
Generalprobe;ɡ e n ə r aː l p r oː b ə
Generalsekretär;ɡ e n ə r aː l z e k r e t ɛːɐ
Generalstreik;ɡ e n ə r aː l ʃ t r aɪ k
Generation;ɡ e n ə r a ts j oː n
Generator;ɡ e n ə r aː t oːɐ
Generierung;ɡ e n ə r iː r ʊ ŋ
Genetiker;ɡ e n e t ɪ k ɐ
Genetikerin;ɡ e n e t iː k ə r ɪ n
Genfer;ɡ ɛ n f ɐ
Gen;ɡ ə n
Genickschuss;ɡ ə n ɪ k ʃ uː s
Genie;ʒ ɛ n iː
Genist;ɡ ə n ɪ s t
Genitiv;ɡ e n i t iː f
Genkinit;ɡ ə n k iː n ɪ t
Genre;ɡ ə n r ə
Genugtuung;ɡ ə n uː k t uː ʊ ŋ
Genuss;ɡ ə n ʊ s
Geodäsie;ɡ ə o d ɛː z iː
Geologe;ɡ ə o l oː ɡ ə
Geologin;ɡ ə o l oː ɡ ɪ n
Gepäckträger;ɡ ə p ɛ k t r ɛː ɡ ɐ
Geplauder;ɡ ə p l aʊ d ɐ
Geraffel;ɡ ə r a f ə l
Geranie;ɡ e r aː n j ə
Gerät;ɡ ə r ɛː t
Geräusch;ɡ ə r ɔʏ ʃ
Gerberei;ɡ ɛɐ b ə n r aɪ
Gerber;ɡ ɛɐ b ə n ɐ
Gerede;ɡ ə r eː d ə
Gerichtshof;ɡ ə r ɪ ç t s h oː f
Gerichtsschöffe;ɡ ə r ɪ ç t s ʃ øː f ə
Geringschätzung;ɡ ə r ɪ ŋ ʃ ɛ t s ʊ ŋ
Geringverdiener;ɡ ə r ɪ ŋ f ɐ d iː n ɐ
Gerinnsel;ɡ ə r ɪ n z ə l
Gerippe;ɡ ə r ɪ p ə
Germanat;ɡ ɛ r m aː n a t
Germane;ɡ ɛ r m aː n ə
German;ɡ ɛ r m aː n
Germanin;ɡ ɛ r m a n iː n
Germanist;ɡ ɛ r m a n ɪ s t
Germaniumerz;ɡ ɛ r m a n j ʊ m ɐ ts
Germanium;ɡ ɛ r m a n j ʊ m
Gernegroß;ɡ eːɐ r n eː ɡ r oː s
Gerontokratie;ɡ ə r ɔ n t o k r a t iː
Gersdorffit;ɡ eːɐ r s d ɔɐ f f iː t
Gerste;ɡ ə r s t ə
Geruch;ɡ ə r ʊ x
Geruchsschwellenwert;ɡ ə r u x s ʃ v ɛ l ə n v ɐ t
Geruchssinn;ɡ ə r u x s ʔ ɪ n
Geruchsstoff;ɡ ə r u x s ʃ t ɔ f
Gerücht;ɡ ə r ʏ ç t
Gesamtgehalt;ɡ ə z a m t ɡ ə h a l t
Gesamtgröße;ɡ ə z a m t ɡ r øː s ə
Gesamtherstellung;ɡ ə z a m t ɐ ʃ t ɛ l ʊ ŋ
Gesamtjahr;ɡ ə z a m t j aː r
Gesamtkunstwerk;ɡ ə z a m t k ʊ n s t v ɐ k
Gesamtmasse;ɡ ə z a m t m a s ə
Gesamtmenge;ɡ ə z a m t m ə n ɡ ə
Gesamtstickstoffgehalt;ɡ ə z a m t ʃ t ɪ k ʃ t ɔ f ɡ ə h a l t
Gesamtsystem;ɡ ə z a m t z ʏ s t eː m
Gesamtverband;ɡ ə z a m t f ɛɐ b a n t
Gesamtzahl;ɡ ə z a m t t s aː l
Gesang;ɡ ə z a ŋ
Gesangslehrer;ɡ ə z a ŋ s l eː r ɐ
Gesäßbacke;ɡ ə z ɛ s b a k ə
Gesäss;ɡ ə z ɛ s
Geschäftsablauf;ɡ ə ʃ ɛ f t s ʔ a p l aʊ f
Geschäftsbedingung;ɡ ə ʃ ɛ f t s b ə d ɪ ŋ ʊ ŋ
Geschäftsbereich;ɡ ə ʃ ɛ f t s b ə r aɪ ç
Geschäftsführer;ɡ ə ʃ ɛ f t s f yː r ɐ
Geschäftsjahr;ɡ ə ʃ ɛ f t s j aː r
Geschehen;ɡ ə ʃ eː ə n
Geschichtenbuch;ɡ ə ʃ ɪ ç t ə n b uː x
Geschichtenerzähler;ɡ ə ʃ ɪ ç t ə n ɐ ts ɛː l ɐ
Geschichtsbuch;ɡ ə ʃ ɪ ç t s b uː x
Geschirrspüler;ɡ ə ʃ ɪɐ ʃ p yː l ɐ
Geschirrtuch;ɡ ə ʃ i r t u x
Geschmack;ɡ ə ʃ m a k
Geschmackssinn;ɡ ə ʃ m a k s z ɪ n
Geschmacksstoff;ɡ ə ʃ m a k s ʃ t ɔ f
Geschöpf;ɡ ə ʃ œ p f
Geschoss;ɡ ə ʃ ɔ s
Geschreie;ɡ ə ʃ r aɪ ə
Geschrei;ɡ ə ʃ r aɪ
Geschütz;ɡ ə ʃ ʏ t s
Geschwindigkeit;ɡ ə ʃ v ɪ n d ɪ ç k aɪ t
Geschwindigkeitsmesser;ɡ ə ʃ v ɪ n d ɪ ç k aɪ t s m ɛ s ɐ
Geschwister;ɡ ə ʃ v ɪ s t ɐ
Geschwür;ɡ ə ʃ v yː r
Geselle;ɡ ə z ɛ l ə
Geselligkeit;ɡ ə z ɛ l ɪ ç k aɪ t
Gesellschafter;ɡ ə z ɛ l ʃ a f t ɐ
Gesellschaft;ɡ ə z ɛ l ʃ a f t
Gesetzentwurf;ɡ ə z ɛ t s ʔ ɛ n t v ʊɐ f
Gesetzesbrecher;ɡ ə z ɛ t s ə s b r ɛ ç ɐ
Gesetzeshüter;ɡ ə z ɛ t s ə s h yː t ɐ
Gesetzesübertretung;ɡ ə z ɛ t s ə s ʔ yː b ɐ t r ə t ʊ ŋ
Gesetzgeber;ɡ ə z ɛ t s ɡ eː b ɐ
Gesetz;ɡ ə z ɛ t s
Gesichtsausdruck;ɡ ə z ɪ ç t s ʔ aʊ s d r ʊ k
Gesichtspunkt;ɡ ə z ɪ ç t s p ʊ ŋ k t
Gesichtsverletzung;ɡ ə z ɪ ç t s f ɛɐ l ʊ ɛ t s ʊ ŋ
Gesims;ɡ ə z ɪ m s
Gespanntheit;ɡ ə ʃ p a n t h aɪ t
Gespenst;ɡ ə ʃ p ɛ n s t
Gespenstschrecke;ɡ ə ʃ p ə n s t ʃ r ɛ k ə
Gespinst;ɡ ə ʃ p iː n s t
Gesprächspartikel;ɡ ə ʃ p r ɛː ç s p a r t iː k ə l
Gespür;ɡ ə ʃ p yː r
Gestade;ɡ ə ʃ t aː d ə
Gestalt;ɡ ə ʃ t a l t
Geständnis;ɡ ə ʃ t ɛ n t n ɪ s
Geste;ɡ eː s t ə
Gestell;ɡ ə ʃ t ɛ l
Gestirn;ɡ ɛ s t i ɐ n
Gesträuch;ɡ ə ʃ t r ɔʏ ç
Getränkekiste;ɡ ə t r ɛ ŋ k ə k ɪ s t ə
Getreide;ɡ ə t r aɪ d ə
Getriebe;ɡ ə t r iː b ə
Getter;ɡ ɛ t ɐ
Gettermetall;ɡ ɛ t ɐ m ə t ʔ a l
Getto;ɡ ɛ t o
Getue;ɡ ə t uː ə
Gewächs;ɡ ə v ɛ k s
Gewächshaus;ɡ ə v ɛ k s h aʊ s
Gewährleistung;ɡ ə v ɛːɐ l aɪ s t ʊ ŋ
Gewahrsam;ɡ ə v aː r z a m
Gewalttäter;ɡ ə v a l t t ɛː t ɐ
Gewalttäterin;ɡ ə v a l t t ɛː t ə r ɪ n
Gewand;ɡ ə v a n t
Gewässer;ɡ ə v ɛ s ɐ
Gewehr;ɡ ə v eː r
Geweih;ɡ ə v aɪ
Gewicht;ɡ ə v ɪ ç t
Gewichtheben;ɡ ə v ɪ ç t h eː b ə n
Gewichtheber;ɡ ə v ɪ ç t h eː b ɐ
Gewichtsanteil;ɡ ə v ɪ ç t s ʔ a n t aɪ l
Gewichtseinheit;ɡ ə v ɪ ç t s ʔ aɪ n h aɪ t
Gewichtsprozent;ɡ ə v ɪ ç t s p r o ts ɛ n t
Gewinde;ɡ ə v ɪ n d ə
Gewindestift;ɡ ə v ɪ n d ə s t ɪ f t
Gewinnung;ɡ ə v ɪ n ʊ ŋ
Gewirr;ɡ ə v i r
Gewitter;ɡ ə v ɪ t ɐ
Gewoge;ɡ ə v oː ɡ ə
Gewohnheit;ɡ ə v oː n h aɪ t
Gewürz;ɡ ə v yː r ts
Gewürzgurke;ɡ ə v ʏɐ ts ɡ ʊɐ k ə
Gewürznelke;ɡ ə v yː r ts n ɛ l k ə
Geysir;ɡ aɪ z i r
Ghetto;ɡ ɛ t o
Gicht;ɡ ɪ ç t
Giebel;ɡ iː b ə l
Gießerei;ɡ iː s ə r aɪ
Gießerie;ɡ iː s ə r iː
Gießkanne;ɡ iː s k a n ə
Giftgas;ɡ ɪ f t ɡ a s
Gift;ɡ ɪ f t
Giftmord;ɡ ɪ f t m oːɐ r t
Giftschrank;ɡ ɪ f t ʃ r a ŋ k
Gigant;ɡ i ɡ a n t
Gigapascal;ɡ ɪ ɡ a p ʔ a s k a l
Gila-Krustenechse;ɡ iː l a k r ʊ s t ə n ɛ ç z ə
Gilde;ɡ ɪ l d ə
Gimpel;ɡ ɪ m p ə l
Gingivitis;ɡ ʔ ɪ n ɡ i v iː t ɪ s
Ginkgo;ɡ ɪ ŋ k ɡ o
Ginko;ɡ ɪ ŋ k o
Gipfel;ɡ ɪ p f ə l
Gipfeltreffen;ɡ ɪ p f ə l t r ɛ f ə n
Gipsverband;ɡ ɪ p s f ɐ b a n t
Giraffe;ɡ i r a f ə
Girant;ɡ i r a n t
Girlande;ɡ i r l a n d ə
Girl;ɡ i r l
Gitarre;ɡ i t a r ə
Gitarrenbauer;ɡ i t a r ə n b aʊ ɐ
Gitarrenkonzert;ɡ i t a r ə n k ɔ n ts ɐ t
Gitarrenspieler;ɡ i t a r ə n ʃ p iː l ɐ
Gitarrist;ɡ i t a r ɪ s t
Gitterdefekt;ɡ ɪ t ɐ d e f ɛ k t
Gitter;ɡ ɪ t ɐ
Gitterstruktur;ɡ ɪ t ɐ s t r ʊ k t uːɐ ɐ
Gladiator;ɡ l a d j aː t oːɐ
Gladiole;ɡ l aː d j oː l ə
Glanz;ɡ l a n ts
Glasblasen;ɡ l a s b l aː z ə n
Glasbläser;ɡ l a s b l ɛː z ɐ
Glasbläserin;ɡ l a s b l ɛː z ə r iː n
Glasfaser;ɡ l a s f aː z ɐ
Glasgerät;ɡ l a s ɡ ə r ɛː t
Glasharmonika;ɡ l a ʃ a r m oː n i k a
Glasindustrie;ɡ l aː z ɪ n d ʊ s t r iː
Glaskolben;ɡ l aː s k ɔ l b ə n
Glaskörper;ɡ l a s k œɐ b p ɐ
Glasnudel;ɡ l a s n uː d ə l
Glasscheibe;ɡ l aː s ʃ aɪ b ə
Glasspiegel;ɡ l aː s ʃ p iː ɡ ə l
Glasur;ɡ l aː z ʊɐ s
Glatteis;ɡ l a t ʔ aɪ s
Glatze;ɡ l a t s ə
Glatzkopf;ɡ l a t s k ɔ p f
Glaube;ɡ l aʊ b ə
Glauben;ɡ l aʊ b ə n
Glaubensbruder;ɡ l aʊ b ə n s b r uː d ɐ
Glaubensschwester;ɡ l aʊ b ə n s ʃ v ɛ s t ɐ
Glaubhaftigkeit;ɡ l aʊ p h a f t ɪ ç k aɪ t
Gläubiger;ɡ l ɔʏ b ɪ ɡ ɐ
Glazialzeit;ɡ l aː ts j aː l ts aɪ t
Gleichgewicht;ɡ l aɪ ç ɡ ə v ɪ ç t
Gleichnis;ɡ l aɪ ç n ɪ s
Gleichrichter;ɡ l aɪ ç r ɪ ç t ɐ
Gleichstrom;ɡ l aɪ ç s t r oː m
Gleichung;ɡ l aɪ ç ʊ ŋ
Gleis;ɡ l aɪ s
Gleithörnchen;ɡ l aɪ t œɐ n t ç ə n
Gleitkomma;ɡ l aɪ t k ɔ m a
Gleitlager;ɡ l aɪ t l aː ɡ ɐ
Gleitzeit;ɡ l aɪ t t s aɪ t
Gletscher;ɡ l ɛ t ʃ ɐ
Gliederreissen;ɡ l iː d ɐ r aɪ s ə n
Gliederreißen;ɡ l iː d ɐ r aɪ s ə n
Gliederschmerz;ɡ l iː d ɐ ʃ m ɐ ts
Gliederungseditor;ɡ l iː d ə r ʊ ŋ s ʔ e d i t ɔ r
Glimmen;ɡ l ɪ m ə n
Glimmer;ɡ l ɪ m ɐ
Globin;ɡ l oː b ɪ n
Globulin;ɡ l o b uː l iː n
Glöckchen;ɡ l œ k ç ə n
Glockengießer;ɡ l ɔ k ə n ɡ iː s ɐ
Glockenspiel;ɡ l ɔ k ə n ʃ p iː l
Glossar;ɡ l ɔ s aː r
Glossierung;ɡ l ɔ s iː r ʊ ŋ
Glottis;ɡ l ɔ t ɪ s
Glotze;ɡ l ɔ t s ə
Glucinium;ɡ l uː ts i n j ʊ m
Glucke;ɡ l ʊ k ə
Glücksbringer;ɡ l ʏ k s b r ɪ ŋ ɐ
Glücksgriff;ɡ l ʏ k s ɡ r ɪ f
Glückskeks;ɡ l ʏ k s k ɛ k s
Glückspilz;ɡ l ʏ k ʃ p ɪ l ts
Glücksritter;ɡ l ʏ k s r ɪ t ɐ
Glücksspieler;ɡ l ʏ k s ʃ p iː l ɐ
Glücksspiel;ɡ l ʏ k s ʃ p iː l
Glückstag;ɡ l ʏ k s t aː k
Glückwunsch;ɡ l ʏ k v ʊ n ʃ
Glühen;ɡ l yː ə n
Glühfaden;ɡ l yː f aː d ə n
Glühröhrchen;ɡ l yː r øː r ç ə n
Glühstrumpf;ɡ l yː ʃ t r ʊ m p f
Glühwein;ɡ l yː v aɪ n
Glühwürmchen;ɡ l yː v yː r m ç ə n
Gluon;ɡ l uː oː n
Glutamat;ɡ l uː t ʔ a m aː t
Glutathion;ɡ l uː t a t j ɔ n
Glycerid;ɡ l yː ts ə r ɪ t
Glycerin;ɡ l yː ts ə r iː n
Glycolipid;ɡ l y k o l i p iː t
Glycolsäure;ɡ l yː k ɔ l z øː r ə
Glykogen;ɡ l yː k oː ɡ ə n
Gnade;ɡ n aː d ə
Gnadenstoß;ɡ n aː d ə n ʃ t oː s
Gneis;ɡ n aɪ s
Gnom;ɡ n oː m
Gnostiker;ɡ n ɔ s t ɪ k ɐ
Gnu;ɡ n ʊ
Goldesel;ɡ ɔ l d ə z ə l
Goldfisch;ɡ ɔ l t f ɪ ʃ
Goldgräber;ɡ ɔ l t ɡ r ɛː b ɐ
Goldhamster;ɡ ɔ l t h a m s t ɐ
Goldhochzeit;ɡ ɔ l t h ɔ x ts aɪ t
Goldkopflöwenäffchen;ɡ ɔ l t k ɔ p f l øː v ə n ʔ ɛ f ç ə n
Goldlack;ɡ ɔ l t l a k
Goldmünze;ɡ ɔ l t m ʏ n ts ə
